objid,ra,dec,redshift,radius,magnitude,baryonic_density_proxy,Delta,KK_Mass_eV
1237648674530328964,239.766946649128,0.246238138959816,0.07789504,9.155791,16.22227,3.869904600873056,0.3090588333119135,1.8573500932473138e-21
1237648674530328912,239.741843501694,0.254240708082606,0.07785986,6.754309,16.24985,6.932632037074644,0.553654777090813,1.8792850202970984e-21
1237648674530328779,239.684646822804,0.241074818506521,0.05071344,6.684736,16.60007,5.126293637944131,0.40939674083952127,1.866317075242539e-21
1237648674530197850,239.401634177253,0.290176326054496,0.1285773,3.201636,17.49311,9.81775275194886,0.78406666938963,1.9001848425327803e-21
1237648674530197810,239.389567873061,0.316140082309149,0.03213125,12.62738,15.79019,3.0289876313806534,0.24190141102174134,1.851372460502819e-21
1237648674530132240,239.257651507784,0.290345856403833,0.1183605,4.891095,16.61435,9.450348049226518,0.7547249464047635,1.8975105007809822e-21
1237648674530066790,239.162222559533,0.351116672952346,0.03249471,14.0364,15.36799,3.6165337978025875,0.2888241007103409,1.8555469858793034e-21
1237648674530066690,239.092516959374,0.371069352113815,0.1263543,6.414225,17.15613,3.336257934559857,0.26644067263313564,1.8535544483465594e-21
1237648674529804864,238.606952632365,0.261953102021982,0.09312479,6.288954,17.02811,3.9048033185271134,0.3118459193191012,1.857598586402523e-21
1237648674529804777,238.603060939617,0.220941776008533,0.09375378,5.027859,17.71499,3.245172747059435,0.25916641533632107,1.8529073661875393e-21
1237648674529804713,238.572027083799,0.270424357341801,0.09366773,5.523668,17.36823,3.7004357254046996,0.29552468755464695,1.856143878041508e-21
1237648674529739178,238.373770690429,0.336738794430988,0.09375454,6.810287,16.35724,6.1769369903717335,0.49330335927526703,1.873848857280397e-21
1237648674529608020,238.070571690049,0.370414265348846,0.09459472,4.587488,17.34404,5.485726073123481,0.43810178153895585,1.8688903375747765e-21
1237648674529542635,238.009696751367,0.33534303858496,0.09524489,5.812825,16.91431,5.07576495986361,0.4053614128645537,1.865955612578372e-21
1237648674529477082,237.865905811624,0.235601077706402,0.08777405,7.429526,17.23835,2.305354865538897,0.1841105553229027,1.846243941808966e-21
1237648674529476993,237.8114183912,0.293006361251785,0.03213647,10.28725,15.63511,5.26450341434637,0.42043446829087494,1.8673061323883284e-21
1237648674529476964,237.799417858212,0.297335296361834,0.03353775,8.531428,15.94372,5.760610877034793,0.4600546681224747,1.87086069732013e-21
1237648674529476946,237.798299281286,0.319624300655806,0.09306214,8.278962,15.6466,8.042817636441457,0.6423165663304206,1.887299859915603e-21
1237648674529476615,237.719300382441,0.401334867961052,0.03279805,8.623375,16.97705,2.1768347170026563,0.17384666221434303,1.845334582610323e-21
1237648674529411358,237.601094199366,0.376329579681519,0.09288901,7.170203,16.04694,7.415852738744673,0.5922458127087482,1.882769377106707e-21
1237648674529346025,237.53326914858,0.230823442823714,0.1134564,4.656529,17.20027,6.078093491513935,0.4854095066902273,1.8731389812176488e-21
1237648674512109741,198.148832187421,0.226295808549721,0.08184123,6.357296,17.54445,2.375063000368962,0.18967759561068379,1.846737357222199e-21
1237648674512109722,198.110835262231,0.410274861446267,0.06381848,3.586249,17.28932,9.440415726422698,0.7539317299267311,1.8974382555997067e-21
1237648674512109698,198.088754896896,0.307899805662406,0.04045619,5.658027,16.95171,5.175901094314367,0.4133584980843634,1.8666720159593167e-21
1237648674512109687,198.074209514464,0.279803772572358,0.08273041,5.296717,16.22465,11.537891775898753,0.921440639734096,1.9127559686132137e-21
1237648674511978567,197.88549007186,0.383905070897207,0.08190007,5.672146,17.3602,3.535291247509741,0.282335897408604,1.8549691958837737e-21
1237648674511913157,197.748154235463,0.340115284164003,0.09425279,5.580384,17.5115,3.177399554519275,0.2537539036657336,1.852426042342637e-21
1237648674511913079,197.637626286019,0.303936905622766,0.06274281,6.05451,17.05978,4.091946984407412,0.3267916115270257,1.8589316931687066e-21
1237648674511782075,197.437243637133,0.310584725630361,0.08025688,3.951124,17.12428,9.05412906240698,0.7230820532505372,1.8946306377297006e-21
1237648674511782031,197.399481673371,0.311603490103841,0.08310101,3.515221,17.06191,12.1152040147283,0.9675460261431292,1.9169936970000374e-21
1237648674511782025,197.393584203898,0.314839483249834,0.08317149,4.091843,17.75739,4.712008619154559,0.37631105584955443,1.8633555053341874e-21
1237648674511781988,197.351690178711,0.236357541409966,0.1380137,5.219271,17.89682,2.5471370053148252,0.2034197925630012,1.847955914040706e-21
1237648674511716531,197.271053507375,0.348054876084372,0.09656057,4.109293,17.05468,8.924703224359018,0.7127458298463489,1.8936908712503283e-21
1237648674511716520,197.258414076674,0.368675458258289,0.09612143,5.689737,17.06104,4.628066765708934,0.3696072804422507,1.8627560089857303e-21
1237648674511716495,197.24216238027,0.310128795091805,0.08122041,4.352087,17.31711,6.248285466322767,0.4990014007027055,1.8743614362579536e-21
1237648674511716490,197.234023205017,0.239380784231546,0.08353195,3.174896,17.34035,11.49214223856325,0.9177869841296967,1.9124205475512873e-21
1237648674511716390,197.212436003465,0.405354394724682,0.09608532,6.608729,16.02616,8.898158003843061,0.7106258719329631,1.893498182896779e-21
1237648674511651055,197.15748666221,0.222789494200287,0.08063152,3.316144,17.4588,9.445245224458318,0.754317423937905,1.8974733837923196e-21
1237648674511651009,197.102728622102,0.346563537667731,0.1390111,4.088956,17.66176,5.153130317359251,0.41153997528207875,1.8665090829605375e-21
1237648674511650938,197.019102025687,0.240643905957792,0.08095076,4.423466,16.37897,14.351147000027025,1.1461132007015105,1.933495298549242e-21
1237648674511650857,197.052299350433,0.278760126645814,0.1228688,3.696172,17.53958,7.057707484120754,0.5636435689931549,1.880186282115896e-21
1237648674511585367,196.921341647923,0.314887907745622,0.09382601,2.772997,17.43373,13.823219381133756,1.103951775344544,1.9295863472004297e-21
1237648674511454352,196.622179315316,0.316985389189307,0.09131701,6.937338,15.81164,9.839166066506397,0.7857767823502958,1.900340826409584e-21
1237648674511454344,196.608419045521,0.276748537254365,0.09025954,6.996921,17.34045,2.3659527059614214,0.1889500280732082,1.8466728642930915e-21
1237648674511454333,196.609013966345,0.316820639427784,0.09049945,1.741227,17.71896,26.959089115528492,2.1530103422491194,2.029238223529648e-21
1237648674511454332,196.608001369924,0.31725493419721,0.09069404,4.766539,16.25209,13.891773651444005,1.1094266655513607,1.9300934989588994e-21
1237648674511388882,196.516709146237,0.347064043133073,0.0895499,7.099278,16.69358,4.170034365040794,0.33302783625191734,1.8594882268183723e-21
1237648674511388867,196.495593607232,0.218685157962941,0.08979361,5.384601,17.27416,4.246478650348192,0.3391328398804661,1.8600332114195183e-21
1237648674511388844,196.47421903683,0.347327986764762,0.08981418,3.367432,17.26673,10.93226953861987,0.8730743564828406,1.908320500201813e-21
1237648674511323346,196.340068363857,0.288978951053149,0.0835517,3.691502,17.72003,5.992137685544203,0.4785448927399514,1.8725218808438712e-21
1237648674511257860,196.190704040687,0.233214199883389,0.09191523,2.951462,17.50194,11.459076212905101,0.9151462608131932,1.912178154584356e-21
1237648674511192278,196.116660999909,0.251363174109176,0.08232366,6.387373,16.57667,5.737034263967947,0.4581717895300045,1.8706916199899837e-21
1237648674511126687,195.924485605323,0.269204166602327,0.08125097,4.203866,17.0987,8.188837848143006,0.6539780517991471,1.8883565741914016e-21
1237648674511126652,195.875903717561,0.390668919381401,0.07959896,4.138149,17.40955,6.346989092764117,0.5068840827783144,1.8750707702186356e-21
1237648674511061240,195.717127567229,0.4069277599697,0.02091426,2.447141,18.30391,7.963757246539253,0.6360026350105509,1.8867279650603118e-21
1237648674510995773,195.662105785816,0.357228732379625,0.06859487,2.760815,17.34221,15.171949491002005,1.211664237846718,1.939588525400902e-21
1237648674510995771,195.657216405623,0.393393809346117,0.06720125,5.183787,17.18447,4.976427754460961,0.39742813182210046,1.8652451966354688e-21
1237648674510995755,195.64151394347,0.292022350509805,0.1366228,4.642021,17.53084,4.510760807618415,0.3602389764949614,1.861918555797579e-21
1237648674510995750,195.640658972404,0.370431855124219,0.08083197,3.579039,17.15323,10.744226084072947,0.8580568052333595,1.906945397433801e-21
1237648674510995713,195.593631604204,0.245496882926006,0.06841835,2.979863,16.95735,18.563822385735367,1.482546439788363,1.9649723932053537e-21
1237648674510995704,195.582680632413,0.291081819595639,0.06787552,3.919935,17.08977,9.49585924844263,0.7583595678187344,1.897841572810228e-21
1237648674510995691,195.572971539932,0.288848248706878,0.06856868,5.378805,17.20625,4.530314999223599,0.36180061593240187,1.8620581280099988e-21
1237648674510995595,195.635229081047,0.345150105674301,0.06791784,8.766893,15.39877,9.011572643548275,0.7196834068964547,1.8943215823228226e-21
1237648674510995594,195.644360768067,0.348564638983293,0.0677539,12.81165,14.13804,13.47639924146501,1.0762539794580728,1.9270226779078553e-21
1237648673997849499,249.803781418085,-0.0709958814816998,0.1487542,3.167769,17.30015,11.979342751871734,0.9566958559913223,1.9159955709646592e-21
1237648673997652816,249.310654927084,-0.0646881159192547,0.08857036,4.148475,17.63778,5.118126850927825,0.4087445238141722,1.866258648456094e-21
1237648673997652769,249.299077812257,-0.0309350229319263,0.1185153,3.596536,17.26654,9.585508936762897,0.7655191830900742,1.898493900038045e-21
1237648673997652749,249.294700890641,-0.0966058776924777,0.1363964,5.255797,16.49033,9.174678078433153,0.7327093547198146,1.895506368711817e-21
1237648673997324631,248.578736997636,-0.0967045038224014,0.04392764,4.237185,16.26706,17.338884261302073,1.3847202692075093,1.9557671875824913e-21
1237648673997128266,248.125366326119,-0.0869997647902815,0.05802495,6.775308,15.7215,11.208355950832107,0.8951232060674883,1.910341230367883e-21
1237648673997127886,248.152354700195,-0.0928839001503779,0.1224482,3.907946,17.53376,6.3474442040997525,0.5069204289400225,1.87507404149951e-21
1237648673997127724,248.064172006847,-0.0499321378702428,0.04401696,7.032564,14.97522,20.686385499172538,1.6520588560173832,1.9810258011592303e-21
1237648673997062939,248.033828596908,-0.0786453044111446,0.05833568,5.650788,16.54755,7.529427771752095,0.6013161570233643,1.883589269167373e-21
1237648673997062491,247.966776808433,-0.0907882389381604,0.04672737,6.102787,17.20444,3.5250686168663057,0.2815194963274698,1.8548965061629027e-21
1237648673996997574,247.849735762854,-0.0360383013691079,0.05920999,8.245635,16.01422,5.779147606796649,0.46153505088754987,1.870993642360247e-21
1237648673996997073,247.863850043089,-0.0314420824809519,0.05830718,4.904625,16.41981,11.242538539078197,0.8978531004531366,1.9105915681993986e-21
1237648673996931811,247.647147816998,-0.00645451755765237,0.113087,5.620651,17.42455,3.393178922019973,0.27098650406562547,1.8539589378862546e-21
1237648673996931633,247.600014652103,-0.0847983560207399,0.1133385,5.364327,16.84188,6.371145339166511,0.508813252124927,1.8752444100525737e-21
1237648673996669617,247.037405502652,-0.0522658003336876,0.08431948,5.246843,17.2838,4.4328584311859105,0.35401752660004054,1.8613626148277647e-21
1237648673996603913,246.858892240675,-0.0535897422345124,0.08602124,4.49502,17.48841,5.002334662101721,0.39949711270818394,1.8654304453536077e-21
1237648673996473001,246.620136574404,-0.0202438930820251,0.08438914,5.048406,16.64064,8.65835626134952,0.6914747934426826,1.891758381125771e-21
1237648673996472959,246.60554322576,-0.0634477312370687,0.05398665,7.531463,17.17215,2.3844120408268217,0.19042422991682148,1.8468035426065184e-21
1237648673996341293,246.253016206147,-0.0947106105451591,0.1218784,3.408149,17.24699,10.868431020799385,0.8679760763253633,1.907853558016659e-21
1237648673996276182,246.104721729899,-0.091377189635917,0.09698931,4.684421,17.25463,5.712630858843882,0.45622288156085716,1.8705166294963915e-21
1237648673995948107,245.38188754097,-0.0723638925339617,0.02728706,8.529102,14.70924,17.967902554672996,1.434955011386221,1.9604887558778223e-21
1237648673995686549,244.875590054073,-0.0385262479738886,0.07921813,12.90991,15.75578,2.9911732668071163,0.23888147523446324,1.851104110707314e-21
1237648673995555063,244.581477622891,-0.0170882648451137,0.07910305,2.146152,17.18411,29.042570030039176,2.319401570736003,2.045510194513778e-21
1237648673995489776,244.330869157811,-0.0819928237445058,0.1081634,5.596355,16.94981,5.299873312610594,0.42325918378629984,1.867559330764271e-21
1237648673995424553,244.241553069074,-0.0484378348932881,0.08033779,11.30101,17.03401,1.2027115497486198,0.09605110893230127,1.8384566088286884e-21
1237648673995162093,243.583195948052,-0.0315641264387658,0.03081088,6.124577,14.9964,26.747783654528682,2.1361350375622017,2.0275951764269646e-21
1237648673995096731,243.542249855132,-0.0378317084620344,0.05827271,8.327806,16.36327,4.108003462060513,0.3280739160699973,1.859046115084691e-21
1237648673994965554,243.236987282217,-0.100190158394926,0.03052526,2.968628,16.7787,22.049992253544357,1.760959399071422,1.991408182752916e-21
1237648673994965546,243.236781626301,-0.0962512670121271,0.0308672,24.999,13.57895,5.9234499999047365,0.47305934770045865,1.872028899199761e-21
1237648673994900167,242.975195673026,-0.0549744661599427,0.05820816,5.423712,17.26207,4.232322558979603,0.33800230423841277,1.8599322781337874e-21
1237648673994900138,243.098244899398,-0.0161122370694583,0.02425634,4.767373,17.73387,3.5472658258329886,0.28329221276716604,1.8550543467436253e-21
1237648673994900087,243.076397717554,-0.051235078257416,0.06366909,14.67028,15.98688,1.8722817070417654,0.1495244094335097,1.84318147037903e-21
1237648673994899569,243.018591881957,-0.0963281139594414,0.0729119,1.536745,18.93951,11.245852485742237,0.8981177593001313,1.9106158397917197e-21
1237648673994834641,242.944102247667,-0.0344513266576725,0.02408826,8.178784,16.61824,3.3676466938852503,0.26894744588383185,1.8537774909191734e-21
1237648673994834580,242.928093825621,-0.0443682085656034,0.0637805,3.188389,17.60675,8.915740012114444,0.7120300086040346,1.893625806248836e-21
1237648673994834517,242.898778778802,-0.0154619143792163,0.02424059,10.20709,16.41401,2.6097091708241758,0.20841693912463918,1.848399223519371e-21
1237648673994834397,242.84436158745,-0.075646653557559,0.06295025,3.246737,16.42595,25.510899944755643,2.037354867064271,2.0180041945000917e-21
1237648673994834323,242.829351255025,-0.0943714724314949,0.08993423,5.637096,15.41975,21.37908618898687,1.7073794101674977,1.9862931808940312e-21
1237648673994768767,242.731842600857,-0.148201228341201,0.1444452,4.602119,16.97289,7.672348320938394,0.6127300968341417,1.884621512286845e-21
1237648673994768746,242.724562971935,-0.0375740072714961,0.08132331,3.385779,17.18477,11.662046963897136,0.931355937786597,1.91366653146554e-21
1237648673994768731,242.719853718851,-0.00542933320134963,0.02894331,11.66485,16.93932,1.2317247921251553,0.09836816833409245,1.8386610912317997e-21
1237648673994768659,242.689349894094,-0.11673791452519,0.1062625,3.288991,17.24381,11.704439735050451,0.9347415148859773,1.9139775422837514e-21
1237648673994768421,242.680738592488,-0.143612499752071,0.1063814,3.477822,16.53989,20.01839706251078,1.5987118750985365,1.9759595665776746e-21
1237648673994703068,242.610644446349,-0.200509162994192,0.1198002,2.911199,17.45492,12.299521420947856,0.9822660072280488,1.9183486449451313e-21
1237648673994702955,242.544471936049,-0.176941219504682,0.06935806,4.820926,16.01373,16.91402894846269,1.3507904179954446,1.9525845532527487e-21
1237648673994638013,242.491858089616,-0.105577602381621,0.07973206,4.417375,17.60987,4.631519128515055,0.3698829934974998,1.862780661284077e-21
