object_id,right_ascension,declination,phz_median,phz_mode_1
-609851284485236377,60.985128440384415,-48.52363771110361,0.8700000047683716,0.8357242345809937
-611708296485217315,61.17082961178822,-48.52173150913923,3.369999885559082,0.484390527009964
-610827358485195973,61.082735840200705,-48.51959737811651,0.5199999809265137,0.3003086745738983
-611749573485196609,61.17495736481743,-48.51966096506325,2.190000057220459,2.2803730964660645
-610075383485154974,61.007538385828866,-48.515497491641106,1.6399999856948853,0.2982964515686035
-611377966485122459,61.137796659020516,-48.51224592974196,0.3499999940395355,0.42766013741493225
-610317136485109697,61.03171361338453,-48.51096978727566,0.9300000071525574,0.9368056654930115
-610150041485091445,61.01500410523896,-48.50914451112108,1.1399999856948853,1.124695897102356
-610907242485089822,61.09072427358039,-48.50898220780379,4.170000076293945,4.640908718109131
-611989524485080693,61.19895244395565,-48.50806936836052,3.069999933242798,3.189384937286377
-612146989485071326,61.21469898662871,-48.50713263388547,2.369999885559082,2.4187171459198
-610925499485076045,61.09254997026189,-48.507604597310895,0.36000001430511475,0.35909050703048706
-612465777485033104,61.246577739182655,-48.50331049804384,2.1500000953674316,0.6892957091331482
-609910121485026397,60.991012179897474,-48.50263979453505,1.190000057220459,1.191118597984314
-609582118485012357,60.95821184713585,-48.501235763634654,0.38999998569488525,0.35392144322395325
-610751748485004007,61.07517482645939,-48.500400735735354,1.6299999952316284,1.5600404739379883
-611283030484989895,61.12830301191117,-48.49898957615902,1.0399999618530273,1.0407544374465942
-611277097484953750,61.12770977911208,-48.495375041066154,0.5699999928474426,0.7300620675086975
-610751395484945671,61.075139532475866,-48.494567152532795,1.6699999570846558,1.6343700885772705
-611413217484929477,61.14132176196815,-48.49294779562659,1.1799999475479126,1.1624455451965332
-609944367484915713,60.99443671650476,-48.49157132716405,1.7400000095367432,1.5632959604263306
-609047808484898975,60.9047808116924,-48.489897501822156,2.0999999046325684,3.17916202545166
-612652987484862111,61.265298724437216,-48.486211136059865,2.630000114440918,3.118618965148926
-610826842484857275,61.08268429924501,-48.48572758303742,1.25,0.2981121242046356
-610178584484842973,61.017858430704926,-48.484297308264104,2.200000047683716,2.3109638690948486
-611890618484835686,61.189061803862735,-48.483568688624096,0.800000011920929,0.5051925778388977
-611410500484828518,61.14105002890374,-48.48285187232386,1.2699999809265137,1.242871880531311
-612356713484822995,61.23567139391728,-48.48229950588447,1.1399999856948853,1.173841953277588
-609358821484796365,60.935882173278856,-48.47963655870731,0.5199999809265137,0.34668460488319397
-610753888484787299,61.07538883302067,-48.47872990772667,1.9800000190734863,2.1466028690338135
-611272320484785597,61.127232028555504,-48.478559703194655,0.5799999833106995,0.5791597366333008
-612122362484767093,61.21223620697891,-48.4767093953136,0.5199999809265137,0.5329617261886597
-610543630484732132,61.05436301673505,-48.47321323879994,2.950000047683716,3.2245755195617676
-609528943484708879,60.952894305167675,-48.47088798633441,1.2699999809265137,1.2520231008529663
-609816836484701143,60.98168363892414,-48.4701143699898,2.5,0.9500046968460083
-609699079484693442,60.96990794314053,-48.46934420158903,2.009999990463257,0.4116041660308838
-610531050484678840,61.05310502672991,-48.46788407531545,0.4699999988079071,0.4513021409511566
-610395181484678240,61.03951813543421,-48.4678240083593,1.0199999809265137,1.3024173974990845
-612731395484651848,61.27313952440222,-48.465184828171665,2.0799999237060547,2.150463819503784
-610324739484623716,61.03247390714582,-48.46237163374213,2.299999952316284,0.8614175915718079
-609255432484583756,60.925543280712894,-48.458375648407085,1.1299999952316284,1.0643690824508667
-609923712484580162,60.99237126326058,-48.458016273234286,2.0299999713897705,1.714300513267517
-612407902484578029,61.24079020546563,-48.45780294893419,4.400000095367432,4.4025444984436035
-612290399484567839,61.22903993623087,-48.456783990990196,3.0199999809265137,3.225571393966675
-609143278484555914,60.91432787127511,-48.45559143125478,0.44999998807907104,0.48178407549858093
-612788395484550260,61.278839560708136,-48.455026087104116,2.7100000381469727,3.96631121635437
-611268830484545570,61.126883047810765,-48.45455706110601,0.5099999904632568,0.3475254774093628
-609323050484532293,60.93230502594784,-48.45322932814058,0.8299999833106995,0.8503847122192383
-612267676484501303,61.22676762295331,-48.450130358574185,1.5099999904632568,1.4911788702011108
-611124443484495367,61.11244431568934,-48.449536763801696,1.409999966621399,1.4020076990127563
-609468800484483339,60.94688006770765,-48.4483339476446,4.21999979019165,4.373688220977783
-611686979484405816,61.16869795818943,-48.44058160189479,4.239999771118164,4.3731255531311035
